-121.7014004,40.87649823,20,SPBURN_2_UNIT 1,SteamTurbine
-120.9095742,39.94017668,20,SPQUIN_6_SRPCQU,SteamTurbine
-120.9089455,39.94138607,7.5,SPQUIN_6_SRPCQU,SteamTurbine
-120.6455637,40.40866167,12.65,SPSUSN_6_UNIT,SteamTurbine
-120.6449694,40.40853443,1.69,SPSUSN_6_UNIT,SteamTurbine
-122.2790004,40.42813712,7.85,WSENGY_1_UNIT 1,SteamTurbine
-122.2794542,40.42742308,54.9,WSENGY_1_UNIT 1,SteamTurbine
-124.194251,40.80535186,28,PACLUM_6_UNIT,SteamTurbine
-117.028583,32.8578552,1.2,CHILLS_1_SYCENG,GasTurbine
-117.0284553,32.85778624,1.2,CHILLS_1_SYCENG,GasTurbine
-117.0285766,32.85769598,3,CHILLS_7_UNITA1,GasTurbine
-116.9597959,32.8558447,0.88,CHILLS_1_SYCENG,GasTurbine
-116.9604001,32.8556053,0.88,CHILLS_1_SYCENG,GasTurbine
-120.1283285,34.47724806,3.05,GOLETA_6_TAJIGS,InternalCombustion
-121.4887819,37.71952861,23,THMENG_1_UNIT 1,SteamTurbine
-123.994917,40.87742847,13.8,BLULKE_6_BLUELK,SteamTurbine
-123.9951257,40.87719992,13.8,BLULKE_6_BLUELK,SteamTurbine
-119.7227771,36.68900422,24.3,ULTPFR_1_UNIT 1,SteamTurbine
-121.3129977,38.83201331,24.3,ULTRCK_2_UNIT,SteamTurbine
-120.4776852,37.87451469,25,ULTPCH_1_UNIT 1,SteamTurbine
-119.3944305,36.3886398,1.8,RECTOR_7_TULARE,InternalCombustion
-122.1094412,39.10582572,29,WADHAM_6_UNIT,SteamTurbine
-121.7379357,38.69060598,28,BIOMAS_1_UNIT 1,SteamTurbine
-121.6497797,37.74947256,3.5,USWND4_2_UNIT2,GasTurbine
-121.649715,37.74942822,3.5,USWND4_2_UNIT2,GasTurbine
-121.649987,37.74927023,1.3,USWND4_2_UNIT2,InternalCombustion
-121.6499366,37.74922331,1.3,USWND4_2_UNIT2,InternalCombustion
-117.8410095,33.93230886,5.6,OLINDA_7_LNDFIL,InternalCombustion
-118.2408322,33.76011446,34.6,HINSON_6_SERRGN,SteamTurbine
-118.1543917,33.99492201,11.5,LAGBEL_2_STG1,SteamTurbine
-117.8215409,33.61276781,10,SANTGO_6_COYOTE,SteamTurbine
-122.2809637,38.18083933,0.9,HIWAY_7_ACANYN,InternalCombustion
-122.2808689,38.1807457,0.9,HIWAY_7_ACANYN,InternalCombustion
-121.8953859,37.21433109,0.5,HICKS_7_GUADLP,InternalCombustion
-121.8954018,37.21437036,0.5,HICKS_7_GUADLP,InternalCombustion
-121.8954188,37.21440651,0.5,HICKS_7_GUADLP,InternalCombustion
-121.8953667,37.21429307,1.1,HICKS_7_GUADLP,InternalCombustion
-122.1747604,37.49459907,0.5,BLHVN_7_MENLOP,InternalCombustion
-122.1746378,37.4945958,0.5,BLHVN_7_MENLOP,InternalCombustion
-122.1745115,37.49459912,0.5,BLHVN_7_MENLOP,InternalCombustion
-122.1744191,37.49459464,0.5,BLHVN_7_MENLOP,InternalCombustion
-119.2116146,34.2334462,5.55,SNCLRA_6_QF,InternalCombustion
-119.2115129,34.23345408,1.85,SNCLRA_6_QF,InternalCombustion
-119.2113266,34.23346996,1.85,SNCLRA_6_QF,InternalCombustion
-118.0242379,34.02342872,50,WALNUT_6_HILLGEN,SteamTurbine
-118.0241761,34.0237561,2.8,WALNUT_6_HILLGEN,GasTurbine
-118.0243409,34.02336722,2.7,RHONDO_6_PUENTE,InternalCombustion
-118.0241727,34.02334178,2.7,RHONDO_6_PUENTE,InternalCombustion
-118.0242733,34.02328308,2.7,RHONDO_6_PUENTE,InternalCombustion
-117.8215528,34.04091246,10.6,CHINO_2_LNDFIL,SteamTurbine
-118.3497265,33.79284693,13,LAFRES_6_QF,SteamTurbine
-122.1056841,36.97359312,1.6,PSWEET_1_STCRUZ,InternalCombustion
-121.7676583,36.71390521,1,CASTVL_7_MRWMD,GasTurbine
-121.7676093,36.71386801,0.8,CASTVL_7_MRWMD,GasTurbine
-121.7675774,36.7138244,0.8,CASTVL_7_MRWMD,GasTurbine
